Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2023-8930,2023-07-16,2023-07-23,First Class,CG-10130,Customer 130,Consumer,United States,Georgia,South,FUR-BOO-7243,Furniture,Bookcases,Bush Westfield Bookcase,640.6,1,0.1,19.22
US-2020-8931,2020-10-29,2020-11-03,Second Class,CG-10131,Customer 131,Home Office,United States,California,West,TEC-PHO-3699,Technology,Phones,Nokia 3310,5.33,1,0.1,0.69
US-2022-8932,2022-10-01,2022-10-03,Standard Class,CG-10132,Customer 132,Home Office,United States,Arizona,West,OFF-ART-7868,Office Supplies,Art,Binney & Smith,379.04,4,0.0,132.66
US-2020-8933,2020-08-18,2020-08-21,Second Class,CG-10133,Customer 133,Corporate,United States,Florida,South,FUR-TAB-9486,Furniture,Tables,Bretford CR4500 Table,392.77,13,0.1,11.78
US-2023-8934,2023-09-08,2023-09-09,Standard Class,CG-10134,Customer 134,Corporate,United States,Virginia,East,OFF-STO-3017,Office Supplies,Storage,Fellowes File Sorter,633.06,6,0.0,221.57
US-2022-8935,2022-07-30,2022-08-03,Second Class,CG-10135,Customer 135,Corporate,United States,New Jersey,East,OFF-LAB-3971,Office Supplies,Labels,Avery 503,2020.62,7,0.0,707.22
US-2023-8936,2023-11-24,2023-12-01,First Class,CG-10136,Customer 136,Corporate,United States,Illinois,Central,TEC-ACC-8731,Technology,Accessories,HP Monitor 24,2081.09,8,0.1,270.54
US-2022-8937,2022-12-04,2022-12-08,Standard Class,CG-10137,Customer 137,Home Office,United States,Georgia,South,FUR-TAB-3947,Furniture,Tables,Lesro Lenox Table,578.05,6,0.3,-121.39
US-2021-8938,2021-10-06,2021-10-11,First Class,CG-10138,Customer 138,Consumer,United States,Nevada,West,TEC-COM-4709,Technology,Computers,Apple MacBook Air,577.8,6,0.1,75.11
US-2023-8939,2023-02-09,2023-02-14,Second Class,CG-10139,Customer 139,Home Office,United States,Nevada,West,FUR-TAB-2441,Furniture,Tables,Bretford CR4500 Table,1748.45,9,0.2,-157.36
US-2023-8940,2023-06-01,2023-06-02,First Class,CG-10140,Customer 140,Corporate,United States,Arizona,West,FUR-TAB-8152,Furniture,Tables,Bevis Round Table,1830.88,10,0.2,-164.78
US-2023-8941,2023-09-09,2023-09-11,Same Day,CG-10141,Customer 141,Corporate,United States,Illinois,Central,FUR-CHA-7085,Furniture,Chairs,Harbour Creations Chair,3253.23,10,0.1,97.6
US-2020-8942,2020-12-05,2020-12-06,Same Day,CG-10142,Customer 142,Home Office,United States,Pennsylvania,East,OFF-LAB-6566,Office Supplies,Labels,Avery 503,4111.3,10,0.0,1438.95
US-2021-8943,2021-12-15,2021-12-22,Same Day,CG-10143,Customer 143,Home Office,United States,Illinois,Central,OFF-LAB-8605,Office Supplies,Labels,Avery Round Labels,2141.04,11,0.0,749.36
US-2022-8944,2022-06-01,2022-06-02,Same Day,CG-10144,Customer 144,Home Office,United States,Massachusetts,East,FUR-TAB-2668,Furniture,Tables,Lesro Lenox Table,1467.82,2,0.0,220.17
US-2021-8945,2021-07-11,2021-07-17,Standard Class,CG-10145,Customer 145,Corporate,United States,Tennessee,South,TEC-ACC-8320,Technology,Accessories,Anker Charger,6627.15,9,0.0,1656.79
US-2022-8946,2022-06-13,2022-06-17,Standard Class,CG-10146,Customer 146,Consumer,United States,New Jersey,East,OFF-LAB-6748,Office Supplies,Labels,Avery 503,6772.68,12,0.0,2370.44
US-2023-8947,2023-09-30,2023-10-01,Standard Class,CG-10147,Customer 147,Consumer,United States,Texas,Central,FUR-FUR-9822,Furniture,Furnishings,Eldon Clackson Table Lamp,3209.76,9,0.0,481.46
US-2022-8948,2022-11-16,2022-11-17,Second Class,CG-10148,Customer 148,Corporate,United States,Michigan,Central,FUR-CHA-7877,Furniture,Chairs,HON 5400 Series,2913.19,6,0.1,87.4
US-2021-8949,2021-02-27,2021-02-28,Standard Class,CG-10149,Customer 149,Home Office,United States,Texas,Central,TEC-COM-4703,Technology,Computers,Lenovo ThinkPad X1,3811.15,8,0.4,-876.56
US-2021-8950,2021-04-22,2021-04-29,Second Class,CG-10150,Customer 150,Home Office,United States,Arizona,West,OFF-FAS-9623,Office Supplies,Fasteners,OIC Binder Clips,2212.06,11,0.2,243.33
US-2023-8951,2023-07-19,2023-07-23,First Class,CG-10151,Customer 151,Home Office,United States,Massachusetts,East,OFF-ENV-4081,Office Supplies,Envelopes,Kraft Clasp Envelopes,373.52,1,0.1,85.91
US-2020-8952,2020-05-01,2020-05-02,Same Day,CG-10152,Customer 152,Corporate,United States,North Carolina,South,FUR-FUR-5376,Furniture,Furnishings,Seth Thomas,791.78,11,0.0,118.77
US-2021-8953,2021-12-27,2022-01-01,Second Class,CG-10153,Customer 153,Corporate,United States,New Jersey,East,OFF-BIN-7466,Office Supplies,Binders,GBC DocuBind,2282.16,8,0.0,798.76
US-2023-8954,2023-06-26,2023-07-03,Standard Class,CG-10154,Customer 154,Consumer,United States,California,West,TEC-ACC-9445,Technology,Accessories,HP Monitor 24,2426.87,6,0.4,-558.18
US-2023-8955,2023-03-13,2023-03-16,Standard Class,CG-10155,Customer 155,Home Office,United States,Texas,Central,TEC-ACC-1052,Technology,Accessories,Belkin USB Hub,6929.39,12,0.1,900.82
US-2021-8956,2021-10-09,2021-10-12,Second Class,CG-10156,Customer 156,Consumer,United States,Nevada,West,FUR-BOO-6143,Furniture,Bookcases,O'Sullivan 2-Shelf,2453.45,5,0.0,368.02
US-2020-8957,2020-08-14,2020-08-16,First Class,CG-10157,Customer 157,Corporate,United States,New York,East,FUR-CHA-1115,Furniture,Chairs,Global Leather Chair,6646.0,14,0.1,199.38
US-2023-8958,2023-06-30,2023-07-07,First Class,CG-10158,Customer 158,Corporate,United States,Arizona,West,OFF-ART-9883,Office Supplies,Art,Binney & Smith,4086.05,9,0.1,939.79
US-2020-8959,2020-03-02,2020-03-06,Second Class,CG-10159,Customer 159,Corporate,United States,Nevada,West,OFF-ENV-6140,Office Supplies,Envelopes,Recycled Mailer,1147.18,8,0.1,263.85
US-2020-8960,2020-07-13,2020-07-18,Second Class,CG-10160,Customer 160,Corporate,United States,Washington,West,FUR-FUR-8507,Furniture,Furnishings,Howard Miller 11,1641.4,5,0.2,-147.73
US-2022-8961,2022-02-14,2022-02-15,Same Day,CG-10161,Customer 161,Consumer,United States,Ohio,Central,FUR-BOO-9074,Furniture,Bookcases,Bush Westfield Bookcase,1414.37,8,0.1,42.43
US-2020-8962,2020-07-19,2020-07-22,Second Class,CG-10162,Customer 162,Corporate,United States,Illinois,Central,TEC-PHO-8204,Technology,Phones,Apple iPhone 14,6150.56,14,0.4,-1414.63
US-2020-8963,2020-11-15,2020-11-21,Standard Class,CG-10163,Customer 163,Home Office,United States,Nevada,West,TEC-PHO-3924,Technology,Phones,Samsung Galaxy S23,1615.52,13,0.3,-177.71
US-2020-8964,2020-02-06,2020-02-08,Second Class,CG-10164,Customer 164,Home Office,United States,Texas,Central,OFF-ENV-3847,Office Supplies,Envelopes,Staple Envelope,5170.41,14,0.1,1189.19
US-2020-8965,2020-03-28,2020-04-04,First Class,CG-10165,Customer 165,Home Office,United States,Arizona,West,OFF-ART-3273,Office Supplies,Art,Newell 317,524.42,1,0.2,57.69
US-2020-8966,2020-08-02,2020-08-07,First Class,CG-10166,Customer 166,Consumer,United States,Alabama,South,TEC-PHO-1847,Technology,Phones,Samsung Galaxy S23,643.66,13,0.4,-148.04
US-2023-8967,2023-12-03,2023-12-06,Second Class,CG-10167,Customer 167,Consumer,United States,Pennsylvania,East,FUR-CHA-4000,Furniture,Chairs,Alera Elusion,932.8,6,0.1,27.98
US-2020-8968,2020-09-07,2020-09-08,Second Class,CG-10168,Customer 168,Consumer,United States,California,West,FUR-BOO-3442,Furniture,Bookcases,Bush Westfield Bookcase,172.12,4,0.1,5.16
US-2022-8969,2022-12-31,2023-01-06,Standard Class,CG-10169,Customer 169,Home Office,United States,Florida,South,TEC-ACC-5923,Technology,Accessories,Belkin USB Hub,1242.3,5,0.0,310.57
US-2021-8970,2021-07-13,2021-07-19,First Class,CG-10170,Customer 170,Corporate,United States,New Jersey,East,OFF-BIN-6214,Office Supplies,Binders,Ibico Binding System,436.15,13,0.0,152.65
US-2022-8971,2022-03-12,2022-03-15,First Class,CG-10171,Customer 171,Corporate,United States,North Carolina,South,FUR-BOO-2492,Furniture,Bookcases,Safco Arco Bookcase,382.55,1,0.0,57.38
US-2021-8972,2021-07-15,2021-07-20,First Class,CG-10172,Customer 172,Consumer,United States,Virginia,East,TEC-PHO-6504,Technology,Phones,Nokia 3310,960.51,4,0.2,9.61
US-2022-8973,2022-04-01,2022-04-03,Second Class,CG-10173,Customer 173,Consumer,United States,New York,East,FUR-CHA-4406,Furniture,Chairs,HON 5400 Series,3004.72,4,0.0,450.71
US-2020-8974,2020-09-26,2020-09-27,Standard Class,CG-10174,Customer 174,Consumer,United States,New Jersey,East,FUR-CHA-5807,Furniture,Chairs,Global Leather Chair,3151.1,8,0.2,-283.6
US-2022-8975,2022-08-30,2022-09-02,Standard Class,CG-10175,Customer 175,Consumer,United States,Georgia,South,OFF-FAS-8640,Office Supplies,Fasteners,Advantus Thumbtacks,306.2,5,0.0,107.17
US-2022-8976,2022-04-05,2022-04-09,First Class,CG-10176,Customer 176,Home Office,United States,Nevada,West,TEC-COM-2191,Technology,Computers,Dell Latitude 5520,633.57,7,0.3,-69.69
US-2021-8977,2021-01-27,2021-01-30,First Class,CG-10177,Customer 177,Home Office,United States,Alabama,South,OFF-ART-8095,Office Supplies,Art,Avery Hi-Liter,780.81,11,0.1,179.59
US-2023-8978,2023-05-20,2023-05-22,Standard Class,CG-10178,Customer 178,Consumer,United States,Texas,Central,TEC-COP-3532,Technology,Copiers,Canon ImageRunner,281.99,1,0.0,70.5
US-2021-8979,2021-06-25,2021-07-02,First Class,CG-10179,Customer 179,Home Office,United States,Florida,South,OFF-PAP-5980,Office Supplies,Paper,Xerox 1967,1800.61,7,0.0,630.21
US-2020-8980,2020-04-28,2020-05-01,Second Class,CG-10180,Customer 180,Corporate,United States,Massachusetts,East,FUR-TAB-3086,Furniture,Tables,Bevis Round Table,311.07,1,0.0,46.66
US-2020-8981,2020-01-30,2020-02-01,Standard Class,CG-10181,Customer 181,Home Office,United States,Illinois,Central,OFF-FAS-7023,Office Supplies,Fasteners,Alliance Rubber,792.12,6,0.0,277.24
US-2023-8982,2023-11-24,2023-11-25,First Class,CG-10182,Customer 182,Home Office,United States,Ohio,Central,FUR-BOO-9598,Furniture,Bookcases,Bush Westfield Bookcase,270.16,2,0.0,40.52
US-2021-8983,2021-02-03,2021-02-06,Same Day,CG-10183,Customer 183,Consumer,United States,New Jersey,East,OFF-STO-7533,Office Supplies,Storage,Fellowes File Sorter,138.64,8,0.0,48.52
US-2023-8984,2023-07-08,2023-07-12,Second Class,CG-10184,Customer 184,Consumer,United States,Ohio,Central,TEC-COM-8771,Technology,Computers,Lenovo ThinkPad X1,2266.68,13,0.0,566.67
US-2021-8985,2021-09-16,2021-09-22,Standard Class,CG-10185,Customer 185,Consumer,United States,Florida,South,OFF-SUP-5827,Office Supplies,Supplies,Dixon Ticonderoga,159.6,2,0.0,55.86
US-2021-8986,2021-06-15,2021-06-22,Same Day,CG-10186,Customer 186,Home Office,United States,Oregon,West,FUR-FUR-7396,Furniture,Furnishings,Luxo B-Line,4280.14,11,0.2,-385.21
US-2020-8987,2020-07-07,2020-07-11,Standard Class,CG-10187,Customer 187,Consumer,United States,Arizona,West,FUR-CHA-1962,Furniture,Chairs,Harbour Creations Chair,1855.98,12,0.1,55.68
US-2023-8988,2023-05-11,2023-05-13,Second Class,CG-10188,Customer 188,Consumer,United States,Nevada,West,FUR-TAB-7588,Furniture,Tables,Bevis Round Table,2470.56,4,0.0,370.58
US-2022-8989,2022-01-31,2022-02-05,Second Class,CG-10189,Customer 189,Home Office,United States,Nevada,West,OFF-LAB-9627,Office Supplies,Labels,Avery Address Labels,2000.0,8,0.0,700.0
US-2022-8990,2022-02-05,2022-02-10,Same Day,CG-10190,Customer 190,Consumer,United States,Illinois,Central,TEC-COM-7846,Technology,Computers,Lenovo ThinkPad X1,4163.77,13,0.5,-1457.32
US-2023-8991,2023-12-02,2023-12-09,Same Day,CG-10191,Customer 191,Corporate,United States,Indiana,Central,OFF-SUP-2886,Office Supplies,Supplies,Fiskars Scissors,2922.65,5,0.0,1022.93
US-2023-8992,2023-03-09,2023-03-15,Standard Class,CG-10192,Customer 192,Corporate,United States,Indiana,Central,TEC-COM-3716,Technology,Computers,HP EliteBook 840,938.47,5,0.5,-328.46
US-2022-8993,2022-08-17,2022-08-21,First Class,CG-10193,Customer 193,Consumer,United States,Georgia,South,TEC-COP-8570,Technology,Copiers,Xerox WorkCentre,3975.89,13,0.1,516.87
US-2021-8994,2021-06-11,2021-06-18,Same Day,CG-10194,Customer 194,Consumer,United States,Illinois,Central,FUR-BOO-2657,Furniture,Bookcases,Bush Westfield Bookcase,1955.5,10,0.0,293.32
US-2022-8995,2022-06-19,2022-06-25,Same Day,CG-10195,Customer 195,Consumer,United States,Alabama,South,OFF-LAB-5745,Office Supplies,Labels,Avery Address Labels,751.5,3,0.0,263.02
US-2020-8996,2020-04-13,2020-04-20,Standard Class,CG-10196,Customer 196,Corporate,United States,Florida,South,TEC-ACC-9181,Technology,Accessories,HP Monitor 24,1250.78,3,0.3,-137.59
US-2021-8997,2021-07-10,2021-07-14,Standard Class,CG-10197,Customer 197,Corporate,United States,Illinois,Central,OFF-BIN-5650,Office Supplies,Binders,Ibico Binding System,2399.72,4,0.1,551.94
US-2023-8998,2023-08-28,2023-09-02,Same Day,CG-10198,Customer 198,Home Office,United States,New York,East,FUR-BOO-2539,Furniture,Bookcases,Sauder Beginnings,4757.57,8,0.2,-428.18
US-2020-8999,2020-02-06,2020-02-13,Standard Class,CG-10199,Customer 199,Corporate,United States,Michigan,Central,FUR-CHA-1340,Furniture,Chairs,Alera Elusion,8954.52,12,0.0,1343.18
US-2020-9000,2020-03-15,2020-03-16,Standard Class,CG-10200,Customer 200,Home Office,United States,Washington,West,FUR-TAB-6977,Furniture,Tables,Bretford CR4500 Table,4074.5,10,0.0,611.17
US-2022-9001,2022-07-05,2022-07-06,First Class,CG-10201,Customer 201,Corporate,United States,Pennsylvania,East,FUR-TAB-4015,Furniture,Tables,Lesro Lenox Table,1084.7,3,0.2,-97.62
US-2020-9002,2020-05-09,2020-05-12,Same Day,CG-10202,Customer 202,Corporate,United States,Massachusetts,East,FUR-BOO-9399,Furniture,Bookcases,Sauder Beginnings,5162.21,12,0.2,-464.6
US-2021-9003,2021-10-16,2021-10-23,Second Class,CG-10203,Customer 203,Consumer,United States,Michigan,Central,FUR-BOO-4333,Furniture,Bookcases,O'Sullivan 2-Shelf,712.88,1,0.0,106.93
US-2021-9004,2021-01-27,2021-01-30,Same Day,CG-10204,Customer 204,Consumer,United States,Tennessee,South,OFF-BIN-8712,Office Supplies,Binders,Avery Durable Binder,2079.74,6,0.2,228.77
US-2023-9005,2023-04-08,2023-04-15,Same Day,CG-10205,Customer 205,Corporate,United States,Georgia,South,OFF-SUP-5960,Office Supplies,Supplies,Dixon Ticonderoga,1956.65,14,0.1,450.03
US-2023-9006,2023-07-20,2023-07-21,First Class,CG-10206,Customer 206,Home Office,United States,Alabama,South,OFF-ENV-3956,Office Supplies,Envelopes,Kraft Clasp Envelopes,1382.83,6,0.1,318.05
US-2020-9007,2020-01-02,2020-01-04,First Class,CG-10207,Customer 207,Consumer,United States,Indiana,Central,TEC-COM-1741,Technology,Computers,Dell Latitude 5520,7544.64,12,0.2,75.45
US-2020-9008,2020-04-07,2020-04-11,First Class,CG-10208,Customer 208,Consumer,United States,Georgia,South,OFF-SUP-1820,Office Supplies,Supplies,Hunt Boston Pencil,316.06,2,0.2,34.77
US-2022-9009,2022-10-06,2022-10-08,Standard Class,CG-10209,Customer 209,Consumer,United States,North Carolina,South,OFF-BIN-5611,Office Supplies,Binders,GBC DocuBind,1740.8,4,0.0,609.28
US-2020-9010,2020-11-11,2020-11-13,Standard Class,CG-10210,Customer 210,Corporate,United States,Oregon,West,FUR-BOO-4244,Furniture,Bookcases,Bush Westfield Bookcase,1472.74,7,0.3,-309.28
US-2021-9011,2021-06-06,2021-06-09,Same Day,CG-10211,Customer 211,Corporate,United States,Pennsylvania,East,OFF-FAS-6770,Office Supplies,Fasteners,Alliance Rubber,3996.12,6,0.0,1398.64
US-2020-9012,2020-03-03,2020-03-06,Second Class,CG-10212,Customer 212,Corporate,United States,North Carolina,South,TEC-COM-6402,Technology,Computers,Apple MacBook Air,1649.34,4,0.1,214.41
US-2022-9013,2022-03-10,2022-03-15,First Class,CG-10213,Customer 213,Home Office,United States,New York,East,TEC-ACC-2853,Technology,Accessories,Logitech Mouse,2696.96,8,0.2,26.97
US-2021-9014,2021-07-02,2021-07-04,First Class,CG-10214,Customer 214,Home Office,United States,New Jersey,East,FUR-CHA-9468,Furniture,Chairs,Global Leather Chair,1231.2,4,0.1,36.94
US-2023-9015,2023-05-22,2023-05-26,Standard Class,CG-10215,Customer 215,Home Office,United States,Arizona,West,OFF-ART-2625,Office Supplies,Art,Newell 317,2561.23,7,0.0,896.43
US-2021-9016,2021-03-07,2021-03-10,First Class,CG-10216,Customer 216,Corporate,United States,Georgia,South,FUR-FUR-1120,Furniture,Furnishings,Luxo B-Line,1917.07,8,0.1,57.51
US-2023-9017,2023-10-07,2023-10-11,First Class,CG-10217,Customer 217,Consumer,United States,Arizona,West,OFF-ENV-3385,Office Supplies,Envelopes,Staple Envelope,1005.9,3,0.0,352.06
US-2021-9018,2021-10-18,2021-10-21,Same Day,CG-10218,Customer 218,Home Office,United States,Michigan,Central,OFF-PAP-6784,Office Supplies,Paper,Avery Colored Paper,1847.36,4,0.0,646.58
US-2023-9019,2023-07-13,2023-07-17,Same Day,CG-10219,Customer 219,Home Office,United States,California,West,FUR-BOO-3743,Furniture,Bookcases,Sauder Beginnings,1679.48,4,0.0,251.92
US-2023-9020,2023-06-08,2023-06-14,Second Class,CG-10220,Customer 220,Consumer,United States,North Carolina,South,FUR-TAB-6826,Furniture,Tables,Bevis Round Table,6812.2,10,0.0,1021.83
US-2022-9021,2022-04-20,2022-04-26,Same Day,CG-10221,Customer 221,Consumer,United States,Pennsylvania,East,TEC-PHO-5852,Technology,Phones,Motorola Moto G,717.24,6,0.0,179.31
US-2021-9022,2021-08-21,2021-08-26,Same Day,CG-10222,Customer 222,Corporate,United States,New York,East,OFF-LAB-2108,Office Supplies,Labels,Avery Round Labels,5319.2,10,0.2,585.11
US-2021-9023,2021-03-25,2021-03-31,First Class,CG-10223,Customer 223,Consumer,United States,North Carolina,South,OFF-LAB-6432,Office Supplies,Labels,Avery Round Labels,1291.29,13,0.0,451.95
US-2022-9024,2022-05-29,2022-05-31,First Class,CG-10224,Customer 224,Consumer,United States,Florida,South,TEC-ACC-6446,Technology,Accessories,Logitech Mouse,2938.82,6,0.3,-323.27
US-2020-9025,2020-01-17,2020-01-20,Second Class,CG-10225,Customer 225,Home Office,United States,Texas,Central,TEC-PHO-5527,Technology,Phones,Motorola Moto G,6639.93,11,0.0,1659.98
US-2022-9026,2022-12-13,2022-12-14,First Class,CG-10226,Customer 226,Corporate,United States,California,West,OFF-LAB-6217,Office Supplies,Labels,Avery Round Labels,447.8,5,0.0,156.73
US-2022-9027,2022-01-01,2022-01-07,Standard Class,CG-10227,Customer 227,Home Office,United States,North Carolina,South,TEC-COM-1271,Technology,Computers,Lenovo ThinkPad X1,1404.61,8,0.2,14.05
US-2021-9028,2021-06-09,2021-06-13,Second Class,CG-10228,Customer 228,Consumer,United States,Tennessee,South,OFF-BIN-1055,Office Supplies,Binders,Avery Durable Binder,7357.0,14,0.0,2574.95
US-2020-9029,2020-05-20,2020-05-23,Second Class,CG-10229,Customer 229,Corporate,United States,Georgia,South,OFF-STO-2620,Office Supplies,Storage,Storex Dura Pro,6095.76,8,0.0,2133.52
US-2023-9030,2023-03-12,2023-03-16,First Class,CG-10230,Customer 230,Corporate,United States,Indiana,Central,OFF-SUP-4094,Office Supplies,Supplies,Acme Forged Steel,1909.53,9,0.0,668.34
US-2023-9031,2023-02-09,2023-02-15,Standard Class,CG-10231,Customer 231,Corporate,United States,New Jersey,East,OFF-SUP-3089,Office Supplies,Supplies,Acme Forged Steel,8549.66,13,0.1,1966.42
US-2022-9032,2022-02-11,2022-02-18,Same Day,CG-10232,Customer 232,Consumer,United States,Washington,West,OFF-ART-7243,Office Supplies,Art,Avery Hi-Liter,4259.2,11,0.0,1490.72
US-2020-9033,2020-09-12,2020-09-16,First Class,CG-10233,Customer 233,Home Office,United States,Tennessee,South,TEC-PHO-8613,Technology,Phones,Motorola Moto G,676.89,2,0.5,-236.91
US-2023-9034,2023-12-28,2023-12-31,Same Day,CG-10234,Customer 234,Corporate,United States,Alabama,South,FUR-CHA-1419,Furniture,Chairs,HON 5400 Series,605.3,2,0.0,90.79
US-2020-9035,2020-02-28,2020-03-03,Same Day,CG-10235,Customer 235,Home Office,United States,Virginia,East,TEC-COM-5454,Technology,Computers,Apple MacBook Air,4217.92,8,0.3,-463.97
US-2022-9036,2022-01-21,2022-01-27,Second Class,CG-10236,Customer 236,Consumer,United States,Indiana,Central,FUR-BOO-3746,Furniture,Bookcases,Bush Westfield Bookcase,3887.34,13,0.3,-816.34
US-2023-9037,2023-05-28,2023-05-29,Second Class,CG-10237,Customer 237,Consumer,United States,Florida,South,TEC-COP-6197,Technology,Copiers,Xerox WorkCentre,2064.15,3,0.1,268.34
US-2021-9038,2021-07-08,2021-07-11,Same Day,CG-10238,Customer 238,Home Office,United States,Nevada,West,FUR-TAB-9849,Furniture,Tables,Iceberg Quartz Table,4299.33,10,0.3,-902.86
US-2022-9039,2022-09-13,2022-09-16,Same Day,CG-10239,Customer 239,Home Office,United States,Oregon,West,OFF-FAS-2300,Office Supplies,Fasteners,Advantus Thumbtacks,927.64,4,0.0,324.67
US-2022-9040,2022-11-24,2022-11-26,First Class,CG-10240,Customer 240,Consumer,United States,Florida,South,TEC-PHO-9393,Technology,Phones,Nokia 3310,273.3,3,0.5,-95.66
US-2021-9041,2021-03-05,2021-03-10,Standard Class,CG-10241,Customer 241,Consumer,United States,Georgia,South,FUR-CHA-2553,Furniture,Chairs,Harbour Creations Chair,3670.38,12,0.1,110.11
US-2022-9042,2022-08-10,2022-08-11,Standard Class,CG-10242,Customer 242,Home Office,United States,Florida,South,FUR-BOO-6463,Furniture,Bookcases,O'Sullivan 2-Shelf,2872.3,4,0.1,86.17
US-2020-9043,2020-11-23,2020-11-26,Same Day,CG-10243,Customer 243,Consumer,United States,Alabama,South,FUR-BOO-9352,Furniture,Bookcases,Sauder Beginnings,5669.72,14,0.0,850.46
US-2022-9044,2022-12-05,2022-12-11,Standard Class,CG-10244,Customer 244,Corporate,United States,Pennsylvania,East,OFF-BIN-2845,Office Supplies,Binders,"Wilson Jones 1.5""",5160.72,10,0.2,567.68
US-2023-9045,2023-05-12,2023-05-16,Same Day,CG-10245,Customer 245,Consumer,United States,Pennsylvania,East,OFF-ENV-1005,Office Supplies,Envelopes,Recycled Mailer,23.49,1,0.1,5.4
US-2020-9046,2020-11-29,2020-12-05,Second Class,CG-10246,Customer 246,Consumer,United States,Alabama,South,TEC-ACC-7248,Technology,Accessories,Logitech Mouse,3284.4,12,0.5,-1149.54
US-2022-9047,2022-06-15,2022-06-19,Same Day,CG-10247,Customer 247,Home Office,United States,New York,East,TEC-ACC-7663,Technology,Accessories,Logitech Mouse,2562.78,10,0.4,-589.44
US-2022-9048,2022-12-01,2022-12-04,Standard Class,CG-10248,Customer 248,Home Office,United States,Florida,South,TEC-PHO-2964,Technology,Phones,Motorola Moto G,634.25,5,0.0,158.56
US-2021-9049,2021-08-22,2021-08-24,First Class,CG-10249,Customer 249,Consumer,United States,New Jersey,East,TEC-COP-9443,Technology,Copiers,Xerox WorkCentre,1216.1,2,0.1,158.09
US-2023-9050,2023-10-08,2023-10-11,Second Class,CG-10250,Customer 250,Consumer,United States,Florida,South,FUR-BOO-1921,Furniture,Bookcases,Sauder Beginnings,2900.35,5,0.0,435.05
US-2023-9051,2023-08-25,2023-08-28,Standard Class,CG-10251,Customer 251,Corporate,United States,Oregon,West,OFF-PAP-9485,Office Supplies,Paper,Avery Colored Paper,123.82,11,0.2,13.62
US-2023-9052,2023-03-17,2023-03-19,Second Class,CG-10252,Customer 252,Corporate,United States,Texas,Central,FUR-BOO-1366,Furniture,Bookcases,Bush Westfield Bookcase,4766.7,6,0.0,715.0
US-2021-9053,2021-01-07,2021-01-10,Second Class,CG-10253,Customer 253,Home Office,United States,Georgia,South,FUR-TAB-5546,Furniture,Tables,Bretford CR4500 Table,1555.7,8,0.1,46.67
US-2021-9054,2021-08-28,2021-09-03,First Class,CG-10254,Customer 254,Home Office,United States,Indiana,Central,TEC-COP-4903,Technology,Copiers,Xerox WorkCentre,2888.27,7,0.0,722.07
US-2020-9055,2020-10-03,2020-10-10,Same Day,CG-10255,Customer 255,Corporate,United States,Texas,Central,FUR-CHA-9240,Furniture,Chairs,Global Leather Chair,3809.3,11,0.0,571.39
US-2023-9056,2023-05-20,2023-05-24,Standard Class,CG-10256,Customer 256,Corporate,United States,Washington,West,OFF-PAP-3367,Office Supplies,Paper,Avery Colored Paper,296.67,1,0.2,32.63
US-2021-9057,2021-08-01,2021-08-02,First Class,CG-10257,Customer 257,Home Office,United States,Indiana,Central,OFF-PAP-7772,Office Supplies,Paper,Avery Colored Paper,197.82,2,0.0,69.24
US-2021-9058,2021-09-13,2021-09-18,Same Day,CG-10258,Customer 258,Home Office,United States,Indiana,Central,FUR-FUR-1880,Furniture,Furnishings,Eldon Clackson Table Lamp,1646.0,7,0.1,49.38
US-2020-9059,2020-04-02,2020-04-03,First Class,CG-10259,Customer 259,Consumer,United States,California,West,OFF-BIN-5535,Office Supplies,Binders,Ibico Binding System,3155.58,6,0.0,1104.45
US-2022-9060,2022-12-11,2022-12-13,Same Day,CG-10260,Customer 260,Home Office,United States,Illinois,Central,OFF-PAP-1049,Office Supplies,Paper,Avery Colored Paper,5288.42,14,0.2,581.73
US-2020-9061,2020-12-28,2021-01-03,Standard Class,CG-10261,Customer 261,Consumer,United States,Nevada,West,TEC-COP-2879,Technology,Copiers,Canon ImageRunner,2486.4,12,0.5,-870.24
US-2020-9062,2020-06-27,2020-07-02,Standard Class,CG-10262,Customer 262,Home Office,United States,Pennsylvania,East,TEC-COP-9380,Technology,Copiers,Canon ImageRunner,1072.31,13,0.1,139.4
US-2020-9063,2020-05-24,2020-05-29,Same Day,CG-10263,Customer 263,Corporate,United States,Massachusetts,East,FUR-TAB-6528,Furniture,Tables,Iceberg Quartz Table,2186.51,5,0.1,65.6
US-2023-9064,2023-01-02,2023-01-07,Standard Class,CG-10264,Customer 264,Corporate,United States,Alabama,South,TEC-PHO-4253,Technology,Phones,Apple iPhone 14,3545.05,5,0.0,886.26
US-2021-9065,2021-02-04,2021-02-10,Second Class,CG-10265,Customer 265,Corporate,United States,North Carolina,South,TEC-ACC-8302,Technology,Accessories,Anker Charger,3761.23,6,0.2,37.61
US-2023-9066,2023-03-07,2023-03-10,Second Class,CG-10266,Customer 266,Corporate,United States,Illinois,Central,OFF-ART-8337,Office Supplies,Art,Binney & Smith,1868.96,8,0.0,654.14
US-2022-9067,2022-01-22,2022-01-28,First Class,CG-10267,Customer 267,Home Office,United States,Massachusetts,East,FUR-CHA-1332,Furniture,Chairs,Global Leather Chair,994.24,3,0.3,-208.79
